Frequency (Hz),VAG Harmonics
251.43229166666669,101.64793
251.46484375000003,71.9101
251.49739583333334,129.33957
251.52994791666669,77.61255
251.56250000000003,119.106155
251.59505208333334,67.65917
251.62760416666669,150.44635
251.66015625000003,68.697716
251.69270833333334,96.120476
251.72526041666669,74.07042
251.75781250000003,90.82513
251.79036458333334,67.58679
251.82291666666669,93.754814
251.85546875000003,80.75799
251.88802083333334,82.15835
251.92057291666669,48.981583
251.95312500000003,171.48439
251.98567708333334,62.43506
252.01822916666669,82.31887
252.05078125000003,83.99488
252.08333333333334,122.76418
252.11588541666669,70.58756
252.14843750000003,109.38512
252.18098958333334,80.74052
252.21354166666669,91.07386
252.24609375000003,64.24214
252.27864583333334,136.953
252.31119791666669,78.757774
252.34375000000003,69.981094
252.37630208333334,91.50294
252.40885416666669,140.40897
252.44140625000003,63.49236
252.47395833333334,83.22241
252.50651041666669,96.59251
252.53906250000003,76.79061
252.57161458333334,82.8787
252.60416666666669,104.45419
252.63671875000003,53.78127
252.66927083333334,129.98311
252.70182291666669,100.39986
252.73437500000003,82.88508
252.76692708333334,64.93091
252.79947916666669,91.69407
252.83203125000003,77.56058
252.86458333333334,122.26868
252.89713541666669,130.82419
252.92968750000003,102.077194
252.96223958333334,108.50297
252.99479166666669,107.09661
253.02734375000003,63.26785
253.05989583333334,119.74693
253.09244791666669,100.417885
253.12500000000003,83.09867
253.15755208333334,68.76161
253.19010416666669,94.38509
253.22265625000003,72.84893
253.25520833333334,97.23931
253.28776041666669,65.346855
253.32031250000003,108.33582
253.35286458333334,49.625412
253.38541666666669,113.013855
253.41796875000003,92.0886
253.45052083333334,92.45429
253.48307291666669,95.651146
253.51562500000003,92.72358
253.54817708333334,90.58645
253.58072916666669,81.906906
253.61328125000003,99.71364
253.64583333333334,92.741684
253.67838541666669,75.733215
253.71093750000003,95.60364
253.74348958333334,115.97625
253.77604166666669,78.13163
253.80859375000003,84.46818
253.84114583333334,68.11826
253.87369791666669,82.95424
253.90625000000003,99.857735
253.93880208333334,133.68253
253.97135416666669,94.21287
254.00390625000003,90.67742
254.03645833333334,64.25713
254.06901041666669,93.9071
254.10156250000003,101.48963
254.13411458333334,80.3455
254.16666666666669,87.69485
254.19921875000003,45.365143
254.23177083333334,84.80994
254.26432291666669,98.17007
254.29687500000003,107.851166
254.32942708333334,102.2582
254.36197916666669,70.16658
254.39453125000003,76.44612
254.42708333333334,83.326004
254.45963541666669,108.37323
254.49218750000003,121.000305
254.52473958333334,123.1723
254.55729166666669,96.82216
254.58984375000003,99.13989
254.62239583333334,55.101845
254.65494791666669,63.377872
254.68750000000003,93.19159
254.72005208333334,97.50305
254.75260416666669,111.73108
254.78515625000003,106.38807
254.81770833333334,107.95041
254.85026041666669,100.19346
254.88281250000003,87.36908
254.91536458333334,101.1591
254.94791666666669,105.85697
254.98046875000003,51.82557
255.01302083333334,114.66847
255.04557291666669,90.736725
255.07812500000003,155.41595
255.11067708333334,63.197315
255.14322916666669,84.626656
255.17578125000003,80.20866
255.20833333333334,104.80923
255.24088541666669,65.12999
255.27343750000003,97.124054
255.30598958333334,113.72824
255.33854166666669,88.08774
255.37109375000003,77.68846
255.40364583333334,90.11054
255.43619791666669,89.29528
255.46875000000003,97.26614
255.50130208333334,86.71539
255.53385416666669,86.49729
255.56640625000003,91.91458
255.59895833333334,68.15135
255.63151041666669,79.03183
255.66406250000003,134.64842
255.69661458333334,132.6855
255.72916666666669,112.43193
255.76171875000003,67.876915
255.79427083333334,139.80127
255.82682291666669,100.79249
255.85937500000003,28.887396
255.89192708333334,91.297104
255.92447916666669,88.29021
255.95703125000003,83.24392
255.98958333333334,82.145676
256.0221354166667,82.40644
256.0546875,73.53385
256.08723958333337,75.30937
256.1197916666667,82.03782
256.15234375,127.94851
256.18489583333337,87.31605
256.2174479166667,79.37317
256.25,127.67176
256.28255208333337,118.39824
256.3151041666667,51.399082
256.34765625,101.45438
256.38020833333337,128.17973
256.4127604166667,85.30424
256.4453125,85.67634
256.47786458333337,86.470375
256.5104166666667,95.39717
256.54296875,132.67938
256.57552083333337,78.4995
256.6080729166667,102.21399
256.640625,96.43224
256.67317708333337,117.22242
256.7057291666667,59.04352
256.73828125,146.86221
256.77083333333337,69.75581
256.8033854166667,101.68757
256.8359375,64.30278
256.86848958333337,77.67652
256.9010416666667,79.056984
256.93359375,126.560745
256.96614583333337,62.76796
256.9986979166667,72.40254
257.03125,71.761955
257.06380208333337,123.62455
257.0963541666667,70.7806
257.12890625,117.00626
257.16145833333337,79.00878
257.1940104166667,133.0289
257.2265625,55.66452
257.25911458333337,142.60207
257.2916666666667,64.523575
257.32421875,93.904015
257.35677083333337,58.573288
257.3893229166667,113.85324
257.421875,101.76042
257.45442708333337,100.09067
257.4869791666667,102.64739
257.51953125,87.20165
257.55208333333337,82.69029
257.5846354166667,146.90262
257.6171875,83.72405
257.64973958333337,73.636284
257.6822916666667,77.740456
257.71484375,119.55115
257.74739583333337,65.719284
257.7799479166667,113.747894
257.8125,75.94995
257.84505208333337,66.12933
257.8776041666667,46.119095
257.91015625,94.186676
257.94270833333337,97.87354
257.9752604166667,92.056
258.0078125,82.98656
258.04036458333337,106.589424
258.0729166666667,93.78368
258.10546875,138.86313
258.13802083333337,84.02364
258.1705729166667,82.303314
258.203125,59.23552
258.23567708333337,117.76247
258.2682291666667,66.175385
258.30078125,95.04856
258.33333333333337,114.922714
258.3658854166667,96.232185
258.3984375,74.05298
258.43098958333337,102.28828
258.4635416666667,77.743996
258.49609375,60.558765
258.52864583333337,103.91843
258.5611979166667,123.485435
258.59375,73.884445
258.62630208333337,105.20728
258.6588541666667,90.99834
258.69140625,72.55048
258.72395833333337,64.714836
258.7565104166667,70.981064
258.7890625,85.88297
258.82161458333337,107.88952
258.8541666666667,65.581825
258.88671875,138.52388
258.91927083333337,52.117607
258.9518229166667,102.61151
258.984375,59.58114
259.01692708333337,137.90356
259.0494791666667,88.48197
259.08203125,90.98199
259.11458333333337,88.00479
259.1471354166667,124.631226
259.1796875,80.52034
259.21223958333337,80.849686
259.2447916666667,73.68126
259.27734375,139.55359
259.30989583333337,60.48227
259.3424479166667,102.11055
259.375,98.13417
259.40755208333337,109.895134
259.4401041666667,73.01226
259.47265625,122.4831
259.50520833333337,92.531364
259.5377604166667,155.91437
259.5703125,43.9302
259.60286458333337,164.5807
259.6354166666667,76.51367
259.66796875,122.05709
259.70052083333337,56.513058
259.7330729166667,82.636055
259.765625,80.093025
259.79817708333337,123.305244
259.8307291666667,55.334763
259.86328125,99.262215
259.89583333333337,73.19626
259.9283854166667,125.35537
259.9609375,85.48218
259.99348958333337,122.80486
260.0260416666667,101.72744
260.05859375,87.186966
260.09114583333337,73.44607
260.1236979166667,133.65402
260.15625,50.514442
260.18880208333337,72.160484
260.2213541666667,88.13906
260.25390625,134.16696
260.28645833333337,44.149475
260.3190104166667,103.21296
260.3515625,58.39736
260.38411458333337,139.93454
260.4166666666667,55.451363
260.44921875,101.02168
260.48177083333337,47.377045
260.5143229166667,102.40731
260.546875,66.21655
260.57942708333337,95.23626
260.6119791666667,83.048195
260.64453125,88.66871
260.67708333333337,90.98997
260.7096354166667,159.03865
260.7421875,99.36403
260.77473958333337,82.150154
260.8072916666667,39.430717
260.83984375,98.05666
260.87239583333337,89.545074
260.9049479166667,109.951965
260.9375,89.12926
260.97005208333337,100.3003
261.0026041666667,76.42241
261.03515625,83.35508
261.06770833333337,53.763565
261.1002604166667,78.38674
261.1328125,63.21751
261.16536458333337,84.33915
261.1979166666667,58.38939
261.23046875,108.00133
261.26302083333337,91.798004
261.2955729166667,113.32676
261.328125,46.93855
261.36067708333337,103.32575
261.3932291666667,29.751251
261.42578125,102.39695
261.45833333333337,58.506153
261.4908854166667,78.41119
261.5234375,48.124638
261.55598958333337,118.28064
261.5885416666667,82.94812
261.62109375,131.21846
261.65364583333337,68.94806
261.6861979166667,112.53402
261.71875,80.1078
261.75130208333337,118.81625
261.7838541666667,90.09941
261.81640625,110.38911
261.84895833333337,89.349655
261.8815104166667,104.02369
261.9140625,71.29561
261.94661458333337,90.94409
261.9791666666667,89.512985
262.01171875,59.37484
262.04427083333337,98.94608
262.0768229166667,116.83618
262.109375,85.10279
262.14192708333337,82.81002
262.1744791666667,65.522
262.20703125,127.63579
262.23958333333337,29.50677
262.2721354166667,112.515785
262.3046875,94.78871
262.33723958333337,126.636604
262.3697916666667,57.86561
262.40234375,119.94717
262.43489583333337,70.82251
262.4674479166667,80.57706
262.5,73.378296
262.53255208333337,103.19465
262.5651041666667,49.430912
262.59765625,104.23999
262.63020833333337,85.6598
262.6627604166667,112.841675
262.6953125,80.27846
262.72786458333337,74.38581
262.7604166666667,84.49886
262.79296875,59.11937
262.82552083333337,86.11142
262.8580729166667,86.53656
262.890625,97.64173
262.92317708333337,79.07055
262.9557291666667,95.564705
262.98828125,97.52238
263.02083333333337,71.185684
263.0533854166667,81.239334
263.0859375,87.5538
263.11848958333337,116.29605
263.1510416666667,101.48164
263.18359375,92.40962
263.21614583333337,92.553604
263.2486979166667,112.927826
263.28125,111.95707
263.31380208333337,111.7659
263.3463541666667,89.38025
263.37890625,87.32453
263.41145833333337,77.4574
263.4440104166667,91.24692
263.4765625,110.05082
263.50911458333337,71.94954
263.5416666666667,62.831036
263.57421875,87.38299
263.60677083333337,92.65339
263.6393229166667,108.558205
263.671875,88.03676
263.70442708333337,57.578564
263.7369791666667,100.0534
263.76953125,91.89169
263.80208333333337,88.31078
263.8346354166667,87.261284
263.8671875,65.14424
263.89973958333337,105.993835
263.9322916666667,59.95368
263.96484375,92.18118
263.99739583333337,78.10195
264.0299479166667,71.106514
264.0625,97.989845
264.09505208333337,120.76484
264.1276041666667,86.57869
264.16015625,83.41998
264.19270833333337,97.34018
264.2252604166667,90.16734
264.2578125,95.0971
264.29036458333337,74.77151
264.3229166666667,87.06846
264.35546875,94.58992
264.38802083333337,104.297165
264.4205729166667,85.00294
264.453125,60.962013
264.48567708333337,99.49968
264.5182291666667,70.16893
264.55078125,113.8158
264.58333333333337,36.636486
264.6158854166667,76.804306
264.6484375,50.80443
264.68098958333337,128.40318
264.7135416666667,100.34152
264.74609375,106.944046
264.77864583333337,60.671066
264.8111979166667,109.53842
264.84375,71.0617
264.87630208333337,98.28343
264.9088541666667,99.94705
264.94140625,94.49679
264.97395833333337,107.89314
265.0065104166667,87.24947
265.0390625,100.63156
265.07161458333337,109.08239
265.1041666666667,108.07959
265.13671875,87.938255
265.16927083333337,74.76692
265.2018229166667,77.79443
265.234375,92.53615
265.26692708333337,111.557846
265.2994791666667,115.41349
265.33203125,91.43916
265.36458333333337,109.204445
265.3971354166667,98.98086
265.4296875,131.17749
265.46223958333337,70.21616
265.4947916666667,89.9431
265.52734375,82.94612
265.55989583333337,99.758095
265.5924479166667,77.312706
265.625,81.639145
265.65755208333337,62.42543
265.6901041666667,85.446526
265.72265625,82.167564
265.75520833333337,58.931686
265.7877604166667,80.62196
265.8203125,102.24419
265.85286458333337,107.687904
265.8854166666667,98.93071
265.91796875,95.11617
265.95052083333337,72.48147
265.9830729166667,93.46773
266.015625,99.107155
266.04817708333337,80.41602
266.0807291666667,126.33184
266.11328125,61.08847
266.14583333333337,175.69403
266.1783854166667,61.279785
266.2109375,85.83173
266.24348958333337,42.833733
266.2760416666667,96.157684
266.30859375,60.645004
266.34114583333337,83.4364
266.3736979166667,98.13479
266.40625,121.52047
266.43880208333337,82.2679
266.4713541666667,139.49748
266.50390625,73.980736
266.53645833333337,123.50077
266.5690104166667,76.353325
266.6015625,81.25498
266.63411458333337,79.710106
266.6666666666667,137.70332
266.69921875,60.165657
266.73177083333337,101.21937
266.7643229166667,109.923546
266.796875,97.201225
266.82942708333337,69.47293
266.8619791666667,105.49148
266.89453125,62.95533
266.92708333333337,102.71486
266.9596354166667,70.69648
266.9921875,106.91153
267.02473958333337,65.19226
267.0572916666667,101.62283
267.08984375,96.418785
267.12239583333337,113.95603
267.1549479166667,73.02392
267.1875,106.31691
267.22005208333337,65.7703
267.2526041666667,108.71155
267.28515625,94.28373
267.31770833333337,111.392
267.3502604166667,61.45778
267.3828125,113.5704
267.41536458333337,114.03035
267.4479166666667,129.86253
267.48046875,91.524506
267.51302083333337,105.189995
267.5455729166667,76.66909
267.578125,110.938354
267.61067708333337,108.44108
267.6432291666667,120.3914
267.67578125,80.15172
267.70833333333337,106.32959
267.7408854166667,78.09797
267.7734375,106.208176
267.80598958333337,52.986233
267.8385416666667,142.6788
267.87109375,78.31387
267.90364583333337,129.61528
267.9361979166667,105.359856
267.96875,92.53889
268.00130208333337,56.10826
268.0338541666667,80.37236
268.06640625,129.79764
268.09895833333337,108.9484
268.1315104166667,75.232056
268.1640625,89.688416
268.19661458333337,51.844715
268.2291666666667,89.05859
268.26171875,74.85836
268.29427083333337,54.580307
268.3268229166667,72.27764
268.359375,106.458046
268.39192708333337,64.3526
268.4244791666667,109.39913
268.45703125,64.60661
268.48958333333337,125.9786
268.5221354166667,94.024925
268.5546875,137.46657
268.58723958333337,45.84453
268.6197916666667,81.96006
268.65234375,64.898605
268.68489583333337,123.72417
268.7174479166667,68.209076
268.75,118.14991
268.78255208333337,71.169174
268.8151041666667,70.722244
268.84765625,62.62736
268.88020833333337,100.341
268.9127604166667,49.97709
268.9453125,113.61608
268.97786458333337,31.332075
269.0104166666667,103.52406
269.04296875,70.490166
269.07552083333337,124.16957
269.1080729166667,77.36424
269.140625,129.73152
269.17317708333337,51.50748
269.2057291666667,92.36003
269.23828125,56.785202
269.27083333333337,94.53901
269.3033854166667,50.64957
269.3359375,98.7316
269.36848958333337,60.226852
269.4010416666667,87.00959
269.43359375,64.53683
269.46614583333337,130.21703
269.4986979166667,49.49357
269.53125,116.17307
269.56380208333337,74.86334
269.5963541666667,142.05135
269.62890625,58.5644
269.66145833333337,166.08745
269.6940104166667,82.16513
269.7265625,103.44548
269.75911458333337,49.736813
269.7916666666667,101.49621
269.82421875,54.185493
269.85677083333337,115.13186
269.8893229166667,67.22546
269.921875,136.29422
269.95442708333337,58.11297
269.9869791666667,85.36108
270.01953125,77.9082
270.05208333333337,73.84986
270.0846354166667,53.76985
270.1171875,150.67955
270.14973958333337,56.299377
270.1822916666667,107.948944
270.21484375,84.069954
270.24739583333337,163.90874
270.2799479166667,66.85603
270.3125,107.23974
270.34505208333337,51.998302
270.3776041666667,87.88514
270.41015625,54.849823
270.44270833333337,97.57775
270.4752604166667,73.628914
270.5078125,125.46098
270.54036458333337,55.601795
270.5729166666667,95.45151
270.60546875,64.916954
270.63802083333337,125.43838
270.6705729166667,41.64279
270.703125,95.79304
270.73567708333337,76.39476
270.7682291666667,122.881744
270.80078125,46.25761
270.83333333333337,142.42448
270.8658854166667,91.873215
270.8984375,104.3177
270.93098958333337,52.230473
270.9635416666667,123.759285
270.99609375,70.01053
271.02864583333337,72.71253
271.0611979166667,45.13789
271.09375,91.420204
271.12630208333337,88.45732
271.1588541666667,96.220695
271.19140625,38.3143
271.22395833333337,108.10968
271.2565104166667,76.47369
271.2890625,120.17502
271.32161458333337,70.75183
271.3541666666667,90.87423
271.38671875,13.617478
271.41927083333337,104.953575
271.4518229166667,49.45179
271.484375,102.64189
271.51692708333337,36.031113
271.5494791666667,91.951935
271.58203125,72.40898
271.61458333333337,66.69741
271.6471354166667,95.647995
271.6796875,90.891075
271.71223958333337,69.12882
271.7447916666667,87.42146
271.77734375,78.54281
271.80989583333337,83.33262
271.8424479166667,62.29688
271.875,87.78275
271.90755208333337,51.409744
271.9401041666667,122.76766
271.97265625,41.45616
272.00520833333337,114.25319
272.0377604166667,55.8066
272.0703125,103.378975
272.10286458333337,108.745865
272.1354166666667,84.74693
272.16796875,75.348526
272.20052083333337,121.79618
272.2330729166667,66.57617
272.265625,71.76318
272.29817708333337,103.888916
272.3307291666667,120.8694
272.36328125,62.180187
272.39583333333337,79.96892
272.4283854166667,50.523693
272.4609375,74.68356
272.49348958333337,73.23824
272.5260416666667,101.21524
272.55859375,56.19657
272.59114583333337,100.61576
272.6236979166667,98.53692
272.65625,86.62166
272.68880208333337,90.92931
272.7213541666667,150.8867
272.75390625,90.34149
272.78645833333337,100.39655
272.8190104166667,69.25585
272.8515625,112.5895
272.88411458333337,106.603096
272.9166666666667,115.33114
272.94921875,92.97144
272.98177083333337,106.96573
273.0143229166667,86.46121
273.046875,74.81355
273.07942708333337,86.51643
273.1119791666667,93.12472
273.14453125,95.97211
273.17708333333337,114.376175
273.2096354166667,87.14757
273.2421875,104.38693
273.27473958333337,56.859627
273.3072916666667,112.27703
273.33984375,79.0615
273.37239583333337,98.94217
273.4049479166667,89.55139
273.4375,107.873566
273.47005208333337,99.92851
273.5026041666667,91.95245
273.53515625,86.000626
273.56770833333337,56.012543
273.6002604166667,38.9777
273.6328125,100.178925
273.66536458333337,59.839546
273.6979166666667,96.52896
273.73046875,97.52675
273.76302083333337,109.312614
273.7955729166667,68.47027
273.828125,102.06764
273.86067708333337,75.27807
273.8932291666667,142.7106
273.92578125,59.78326
273.95833333333337,131.98201
273.9908854166667,87.0447
274.0234375,93.109634
274.05598958333337,83.88949
274.0885416666667,82.5804
274.12109375,48.891594
274.15364583333337,51.048946
274.1861979166667,86.412224
274.21875,109.30538
274.25130208333337,107.83725
274.2838541666667,98.521965
274.31640625,126.89944
274.34895833333337,104.53869
274.3815104166667,104.50462
274.4140625,79.48593
274.44661458333337,79.075096
274.4791666666667,92.51847
274.51171875,66.9353
274.54427083333337,98.05066
274.5768229166667,75.431854
274.609375,119.42489
274.64192708333337,70.552315
274.6744791666667,98.19863
274.70703125,97.23221
274.73958333333337,67.25993
274.7721354166667,44.29084
274.8046875,101.97633
274.83723958333337,128.09297
274.8697916666667,70.27947
274.90234375,69.48137
274.93489583333337,125.044395
274.9674479166667,113.56948
275.0,105.0697
275.03255208333337,54.04494
275.0651041666667,99.81537
275.09765625,108.99094
275.13020833333337,93.60802
275.1627604166667,105.38097
275.1953125,101.400635
275.22786458333337,28.574144
275.2604166666667,76.74326
275.29296875,100.92523
275.32552083333337,95.742676
275.3580729166667,110.235435
275.390625,49.198963
275.42317708333337,130.78937
275.4557291666667,100.928185
275.48828125,97.11106
275.52083333333337,102.32689
275.5533854166667,94.021645
275.5859375,102.77517
275.61848958333337,109.885704
275.6510416666667,75.222534
275.68359375,101.84942
275.71614583333337,115.65593
275.7486979166667,117.6316
275.78125,81.4713
275.81380208333337,120.65493
275.8463541666667,42.418003
275.87890625,118.95071
275.91145833333337,97.47421
275.9440104166667,85.13712
275.9765625,62.90227
276.00911458333337,66.793045
276.0416666666667,82.40461
276.07421875,112.9593
276.10677083333337,66.81404
276.1393229166667,92.17006
276.171875,98.96486
276.20442708333337,62.698116
276.2369791666667,77.69673
276.26953125,111.3434
276.30208333333337,88.0409
276.3346354166667,97.25636
276.3671875,100.005356
276.39973958333337,111.911026
276.4322916666667,66.33101
276.46484375,141.85948
276.49739583333337,79.484825
276.5299479166667,90.44619
276.5625,78.153824
276.59505208333337,128.30461
276.6276041666667,59.7934
276.66015625,108.905014
276.69270833333337,87.6326
276.7252604166667,128.07994
276.7578125,58.094578
276.79036458333337,81.847244
276.8229166666667,84.49694
276.85546875,120.21549
276.88802083333337,49.334118
276.9205729166667,60.757755
276.953125,97.23303
276.98567708333337,91.12962
277.0182291666667,57.310993
277.05078125,126.81682
277.08333333333337,86.46144
277.1158854166667,102.55682
277.1484375,43.86166
277.18098958333337,111.14371
277.2135416666667,74.58982
277.24609375,84.10998
277.27864583333337,79.306694
277.3111979166667,92.154045
277.34375,59.575104
277.37630208333337,71.31685
277.4088541666667,78.464165
277.44140625,99.81446
277.47395833333337,111.73834
277.5065104166667,138.12598
277.5390625,72.56851
277.57161458333337,100.59338
277.6041666666667,78.05669
277.63671875,117.55936
277.66927083333337,67.79682
277.7018229166667,102.35145
277.734375,94.87505
277.76692708333337,114.543045
277.7994791666667,24.336258
277.83203125,123.50012
277.86458333333337,54.109074
277.8971354166667,109.16095
277.9296875,61.49564
277.96223958333337,93.20838
277.9947916666667,46.369667
278.02734375,128.66774
278.05989583333337,124.12698
278.0924479166667,113.90001
278.125,59.710052
278.15755208333337,101.03634
278.1901041666667,60.162926
278.22265625,76.26076
278.25520833333337,66.88266
278.2877604166667,57.150036
278.3203125,96.42519
278.35286458333337,110.89333
278.3854166666667,35.28478
278.41796875,117.9431
278.45052083333337,73.1358
278.4830729166667,99.05213
278.515625,53.675365
278.54817708333337,116.30695
278.5807291666667,76.29047
278.61328125,116.42088
278.64583333333337,69.83808
278.6783854166667,138.95293
278.7109375,33.306393
278.74348958333337,111.00565
278.7760416666667,67.4003
278.80859375,98.3359
278.84114583333337,17.926105
278.8736979166667,96.610565
278.90625,65.04149
278.93880208333337,126.144936
278.9713541666667,50.820297
279.00390625,119.15401
279.03645833333337,55.599014
279.0690104166667,112.97216
279.1015625,51.643074
279.13411458333337,142.11841
279.1666666666667,59.394222
279.19921875,71.07559
279.23177083333337,61.53442
279.2643229166667,102.48104
279.296875,70.967636
279.32942708333337,83.52475
279.3619791666667,53.576523
279.39453125,130.21335
279.42708333333337,71.47143
279.4596354166667,107.464745
279.4921875,68.34714
279.52473958333337,98.261215
279.5572916666667,49.034836
279.58984375,90.4016
279.62239583333337,29.601522
279.6549479166667,82.59179
279.6875,55.7193
279.72005208333337,80.54588
279.7526041666667,91.04384
279.78515625,90.064186
279.81770833333337,71.77177
279.8502604166667,106.2352
279.8828125,54.22864
279.91536458333337,152.5746
279.9479166666667,56.120914
279.98046875,115.14784
280.01302083333337,72.458115
280.0455729166667,118.99977
280.078125,62.517925
280.11067708333337,112.22499
280.1432291666667,70.29938
280.17578125,129.75096
280.20833333333337,37.99376
280.2408854166667,105.82878
280.2734375,70.760605
280.30598958333337,100.19019
280.3385416666667,66.0597
280.37109375,88.11684
280.40364583333337,67.420364
280.4361979166667,141.23322
280.46875,100.897575
280.50130208333337,104.734406
280.5338541666667,66.30463
280.56640625,84.94773
280.59895833333337,43.55428
280.6315104166667,69.85058
280.6640625,57.87525
280.69661458333337,117.13759
280.7291666666667,42.34909
280.76171875,121.712
280.79427083333337,86.86389
280.8268229166667,132.41068
280.859375,54.770462
280.89192708333337,93.129074
280.9244791666667,56.944344
280.95703125,92.63328
280.98958333333337,92.037155
281.0221354166667,132.73022
281.0546875,58.853123
281.08723958333337,87.18935
281.1197916666667,43.81626
281.15234375,140.654
281.18489583333337,72.83145
281.2174479166667,74.76506
281.25,87.25577
281.28255208333337,127.72592
281.3151041666667,83.63873
281.34765625,101.18976
281.38020833333337,64.97102
281.4127604166667,87.01846
281.4453125,66.78531
281.47786458333337,104.142914
281.5104166666667,63.6906
281.54296875,87.20821
281.57552083333337,76.16672
281.6080729166667,87.018
281.640625,52.164
281.67317708333337,102.40417
281.7057291666667,63.45972
281.73828125,74.441216
281.77083333333337,94.56212
281.8033854166667,116.279686
281.8359375,114.55079
281.86848958333337,110.55745
281.9010416666667,88.35891
281.93359375,86.74662
281.96614583333337,53.197887
281.9986979166667,89.85761
282.03125,57.639088
282.06380208333337,86.81636
282.0963541666667,46.156128
282.12890625,125.89356
282.16145833333337,62.213818
282.1940104166667,119.530495
282.2265625,61.23682
282.25911458333337,76.68086
282.2916666666667,101.613434
282.32421875,123.34265
282.35677083333337,54.677143
282.3893229166667,75.352776
282.421875,97.85249
282.45442708333337,82.53172
282.4869791666667,77.728516
282.51953125,96.03682
282.55208333333337,63.99181
282.5846354166667,52.473515
282.6171875,101.676506
282.64973958333337,102.72053
282.6822916666667,112.50275
282.71484375,76.1294
282.74739583333337,123.94843
282.7799479166667,131.72649
282.8125,65.19134
282.84505208333337,76.06748
282.8776041666667,75.61198
282.91015625,131.18434
282.94270833333337,103.54872
282.9752604166667,130.43996
283.0078125,97.380066
283.04036458333337,28.980116
283.0729166666667,76.08834
283.10546875,122.32137
283.13802083333337,56.262554
283.1705729166667,97.02648
283.203125,95.634995
283.23567708333337,111.757744
283.2682291666667,70.24184
283.30078125,84.68238
283.33333333333337,104.57162
283.3658854166667,111.18662
283.3984375,68.96018
283.43098958333337,100.123985
283.4635416666667,47.377903
283.49609375,114.67203
283.52864583333337,93.98107
283.5611979166667,109.974
283.59375,97.558105
283.62630208333337,119.079796
283.6588541666667,95.542816
283.69140625,97.78792
283.72395833333337,92.51758
283.7565104166667,100.16404
283.7890625,62.36176
283.82161458333337,70.55155
283.8541666666667,64.60678
283.88671875,135.80244
283.91927083333337,93.82604
283.9518229166667,64.82573
283.984375,95.4458
284.01692708333337,73.04747
284.0494791666667,82.34761
284.08203125,88.01547
284.11458333333337,70.35368
284.1471354166667,69.00095
284.1796875,70.70348
284.21223958333337,122.93269
284.2447916666667,94.91194
284.27734375,85.669945
284.30989583333337,73.734764
284.3424479166667,79.44753
284.375,65.2371
284.40755208333337,92.585594
284.4401041666667,67.04627
284.47265625,107.73187
284.50520833333337,80.55603
284.5377604166667,131.6796
284.5703125,76.311226
284.60286458333337,113.85711
284.6354166666667,90.35023
284.66796875,45.201397
284.70052083333337,84.56609
284.7330729166667,32.98076
284.765625,79.03299
284.79817708333337,131.97902
284.8307291666667,125.99555
284.86328125,76.17309
284.89583333333337,50.358986
284.9283854166667,61.346924
284.9609375,74.50389
284.99348958333337,113.137215
285.0260416666667,103.624565
285.05859375,69.59832
285.09114583333337,107.05491
285.1236979166667,108.328896
285.15625,92.28605
285.18880208333337,7.347565
285.2213541666667,75.52414
285.25390625,92.284584
285.28645833333337,102.24125
285.3190104166667,93.96859
285.3515625,123.22854
285.38411458333337,86.93949
285.4166666666667,94.41665
285.44921875,62.61994
285.48177083333337,83.21685
285.5143229166667,103.105934
285.546875,89.01672
285.57942708333337,62.219627
285.6119791666667,81.83385
285.64453125,77.52115
285.67708333333337,99.75946
285.7096354166667,81.69655
285.7421875,78.491425
285.77473958333337,36.27956
285.8072916666667,69.65952
285.83984375,97.768616
285.87239583333337,103.960236
285.9049479166667,78.82963
285.9375,123.85258
285.97005208333337,71.651825
286.0026041666667,120.139305
286.03515625,26.324184
286.06770833333337,96.23075
286.1002604166667,40.938595
286.1328125,111.01656
286.16536458333337,55.605778
286.1979166666667,76.48486
286.23046875,52.01885
286.26302083333337,100.654076
286.2955729166667,131.01534
286.328125,94.25901
286.36067708333337,72.10346
286.3932291666667,97.4627
286.42578125,65.30943
286.45833333333337,105.99031
286.4908854166667,101.24002
286.5234375,80.05661
286.55598958333337,79.910675
286.5885416666667,81.26652
286.62109375,63.167004
286.65364583333337,51.705097
286.6861979166667,26.94402
286.71875,102.85173
286.75130208333337,101.307335
286.7838541666667,71.4772
286.81640625,56.268806
286.84895833333337,92.51679
286.8815104166667,75.275505
286.9140625,79.81226
286.94661458333337,99.5673
286.9791666666667,143.54816
287.01171875,45.021187
287.04427083333337,91.05855
287.0768229166667,51.84149
287.109375,94.06906
287.14192708333337,59.26964
287.1744791666667,91.42708
287.20703125,69.20272
287.23958333333337,134.56487
287.2721354166667,30.88817
287.3046875,93.02195
287.33723958333337,59.985676
287.3697916666667,107.93449
287.40234375,44.119675
287.43489583333337,90.61425
287.4674479166667,74.81425
287.5,107.9928
287.53255208333337,58.02091
287.5651041666667,82.95539
287.59765625,70.501175
287.63020833333337,85.25071
287.6627604166667,51.96828
287.6953125,141.65555
287.72786458333337,66.381615
287.7604166666667,105.46269
287.79296875,48.6464
287.82552083333337,69.00542
287.8580729166667,62.056103
287.890625,114.51055
287.92317708333337,86.46076
287.9557291666667,98.68969
287.98828125,66.86917
288.02083333333337,102.53911
288.0533854166667,104.00341
288.0859375,107.87159
288.11848958333337,28.92993
288.1510416666667,114.65639
288.18359375,63.580627
288.21614583333337,89.76963
288.2486979166667,51.646496
288.28125,151.05157
288.31380208333337,72.91424
